ticket_id,customerID,tipo_ticket,sentimento
TKT-02924,9172-ANCRX,Cancelamento,Negativo
TKT-02925,2178-PMGCJ,Cobrança,Neutro
TKT-02926,2773-MADBQ,Técnico,Neutro
TKT-02927,2773-MADBQ,Dúvida Geral,Negativo
TKT-02928,6016-LVTJQ,Cobrança,Neutro
TKT-02929,7860-KSUGX,Cobrança,Neutro
TKT-02930,6910-HADCM,Cancelamento,Negativo
TKT-02931,6910-HADCM,Cancelamento,Negativo
TKT-02932,6910-HADCM,Técnico,Neutro
TKT-02933,4816-LXZYW,Cancelamento,Negativo
TKT-02934,4816-LXZYW,Técnico,Neutro
TKT-02935,4816-LXZYW,Cancelamento,Positivo
TKT-02936,4816-LXZYW,Cancelamento,Negativo
TKT-02937,4816-LXZYW,Cancelamento,Negativo
TKT-02938,4816-LXZYW,Técnico,Negativo
TKT-02939,9606-PBKBQ,Cancelamento,Negativo
TKT-02940,9606-PBKBQ,Cancelamento,Negativo
TKT-02941,9606-PBKBQ,Cancelamento,Neutro
TKT-02942,9606-PBKBQ,Cancelamento,Negativo
TKT-02943,9606-PBKBQ,Cancelamento,Negativo
TKT-02944,5149-QYTTU,Técnico,Neutro
TKT-02945,5149-QYTTU,Técnico,Positivo
TKT-02946,2070-XYMFH,Cobrança,Neutro
TKT-02947,2070-XYMFH,Técnico,Neutro
TKT-02948,5442-PPTJY,Dúvida Geral,Neutro
TKT-02949,5442-PPTJY,Dúvida Geral,Neutro
TKT-02950,1927-QEWMY,Dúvida Geral,Negativo
TKT-02951,1927-QEWMY,Dúvida Geral,Negativo
TKT-02952,5663-QBGIS,Cobrança,Neutro
TKT-02953,5663-QBGIS,Técnico,Neutro
TKT-02954,4450-MDZFX,Técnico,Neutro
TKT-02955,4450-MDZFX,Cobrança,Negativo
TKT-02956,7554-AKDQF,Cobrança,Neutro
TKT-02957,7554-AKDQF,Técnico,Positivo
TKT-02958,3536-IQCTX,Dúvida Geral,Negativo
TKT-02959,4911-BANWH,Cancelamento,Positivo
TKT-02960,4911-BANWH,Cobrança,Negativo
TKT-02961,4911-BANWH,Cancelamento,Negativo
TKT-02962,4911-BANWH,Cobrança,Negativo
TKT-02963,4911-BANWH,Cancelamento,Negativo
TKT-02964,8496-EJAUI,Dúvida Geral,Negativo
TKT-02965,8496-EJAUI,Técnico,Negativo
TKT-02966,8496-EJAUI,Cobrança,Negativo
TKT-02967,8496-EJAUI,Cancelamento,Negativo
TKT-02968,8496-EJAUI,Cancelamento,Negativo
TKT-02969,5423-BHIXO,Cobrança,Neutro
TKT-02970,6908-VVYHM,Técnico,Positivo
TKT-02971,6908-VVYHM,Dúvida Geral,Positivo
TKT-02972,2959-EEXWB,Cobrança,Neutro
TKT-02973,2959-EEXWB,Cobrança,Positivo
TKT-02974,1839-UMACK,Cobrança,Neutro
TKT-02975,1839-UMACK,Dúvida Geral,Neutro
TKT-02976,3402-XRIUO,Dúvida Geral,Neutro
TKT-02977,3132-TVFDZ,Cobrança,Neutro
TKT-02978,3132-TVFDZ,Cancelamento,Negativo
TKT-02979,3132-TVFDZ,Técnico,Negativo
TKT-02980,3132-TVFDZ,Cancelamento,Negativo
TKT-02981,3132-TVFDZ,Dúvida Geral,Negativo
TKT-02982,3132-TVFDZ,Cancelamento,Neutro
TKT-02983,8080-DDEMJ,Cancelamento,Negativo
TKT-02984,8080-DDEMJ,Dúvida Geral,Negativo
TKT-02985,8080-DDEMJ,Técnico,Negativo
TKT-02986,8080-DDEMJ,Cobrança,Positivo
TKT-02987,8080-DDEMJ,Cancelamento,Negativo
TKT-02988,6365-MTGZX,Dúvida Geral,Positivo
TKT-02989,1349-WXNGG,Cancelamento,Neutro
TKT-02990,1349-WXNGG,Dúvida Geral,Negativo
TKT-02991,8058-DMYRU,Cobrança,Neutro
TKT-02992,9350-ZXYJC,Dúvida Geral,Neutro
TKT-02993,6990-YNRIO,Dúvida Geral,Negativo
TKT-02994,6990-YNRIO,Cancelamento,Negativo
TKT-02995,6990-YNRIO,Cobrança,Negativo
TKT-02996,6990-YNRIO,Técnico,Negativo
TKT-02997,6959-GQEGV,Cobrança,Neutro
TKT-02998,3173-WSSUE,Dúvida Geral,Neutro
TKT-02999,3173-WSSUE,Dúvida Geral,Positivo
TKT-03000,1265-HVPZB,Cobrança,Neutro
TKT-03001,7369-TRPFD,Dúvida Geral,Neutro
TKT-03002,1098-KFQEC,Dúvida Geral,Neutro
TKT-03003,1098-KFQEC,Cobrança,Neutro
TKT-03004,7190-XHTWJ,Cobrança,Negativo
TKT-03005,0621-TWIEM,Técnico,Neutro
TKT-03006,0621-TWIEM,Dúvida Geral,Negativo
TKT-03007,0621-TWIEM,Técnico,Negativo
TKT-03008,2485-ITVKB,Dúvida Geral,Negativo
TKT-03009,2485-ITVKB,Técnico,Negativo
TKT-03010,2485-ITVKB,Cancelamento,Negativo
TKT-03011,2485-ITVKB,Dúvida Geral,Negativo
TKT-03012,2485-ITVKB,Cancelamento,Negativo
TKT-03013,3669-OYSJI,Dúvida Geral,Negativo
TKT-03014,3669-OYSJI,Cancelamento,Negativo
TKT-03015,3669-OYSJI,Cancelamento,Negativo
TKT-03016,1612-EOHDH,Técnico,Negativo
TKT-03017,1612-EOHDH,Técnico,Positivo
TKT-03018,1612-EOHDH,Dúvida Geral,Positivo
TKT-03019,1612-EOHDH,Cancelamento,Negativo
TKT-03020,1612-EOHDH,Dúvida Geral,Neutro
TKT-03021,6702-OHFWR,Cancelamento,Neutro
TKT-03022,6702-OHFWR,Cancelamento,Neutro
TKT-03023,6702-OHFWR,Cobrança,Negativo
TKT-03024,5296-BFCYD,Dúvida Geral,Neutro
TKT-03025,5296-BFCYD,Dúvida Geral,Negativo
TKT-03026,4510-PYUSH,Cobrança,Negativo
TKT-03027,9359-JANWS,Dúvida Geral,Positivo
TKT-03028,7517-SAWMO,Dúvida Geral,Negativo
TKT-03029,7517-SAWMO,Dúvida Geral,Negativo
TKT-03030,4143-HHPMK,Dúvida Geral,Negativo
TKT-03031,4143-HHPMK,Técnico,Positivo
TKT-03032,4143-HHPMK,Cancelamento,Neutro
TKT-03033,4143-HHPMK,Cancelamento,Negativo
TKT-03034,4143-HHPMK,Técnico,Negativo
TKT-03035,4143-HHPMK,Cancelamento,Negativo
TKT-03036,3279-DYZQM,Dúvida Geral,Neutro
TKT-03037,7054-LGEQW,Cobrança,Negativo
TKT-03038,7054-LGEQW,Cancelamento,Neutro
TKT-03039,7054-LGEQW,Dúvida Geral,Negativo
TKT-03040,7054-LGEQW,Dúvida Geral,Negativo
TKT-03041,7054-LGEQW,Cancelamento,Negativo
TKT-03042,9575-IWCAZ,Cobrança,Positivo
TKT-03043,9575-IWCAZ,Dúvida Geral,Negativo
TKT-03044,7105-MXJLL,Dúvida Geral,Neutro
TKT-03045,7064-FRRSW,Técnico,Neutro
TKT-03046,0923-PNFUB,Dúvida Geral,Negativo
TKT-03047,0923-PNFUB,Cancelamento,Negativo
TKT-03048,3961-SXAXY,Dúvida Geral,Neutro
TKT-03049,3961-SXAXY,Cobrança,Positivo
TKT-03050,3566-HJGPK,Técnico,Neutro
TKT-03051,3566-HJGPK,Dúvida Geral,Neutro
TKT-03052,3062-ICYZQ,Dúvida Geral,Neutro
TKT-03053,9938-PRCVK,Cobrança,Neutro
TKT-03054,9637-CDTKZ,Técnico,Negativo
TKT-03055,9637-CDTKZ,Cobrança,Positivo
TKT-03056,3946-JEWRQ,Dúvida Geral,Negativo
TKT-03057,3946-JEWRQ,Cobrança,Neutro
TKT-03058,7873-CVMAW,Cobrança,Negativo
TKT-03059,0463-WZZKO,Dúvida Geral,Neutro
TKT-03060,3494-JCHRQ,Técnico,Negativo
TKT-03061,3494-JCHRQ,Cancelamento,Neutro
TKT-03062,3494-JCHRQ,Cancelamento,Negativo
TKT-03063,3494-JCHRQ,Cancelamento,Negativo
TKT-03064,6474-FVJLC,Cancelamento,Negativo
TKT-03065,6474-FVJLC,Cobrança,Neutro
TKT-03066,6474-FVJLC,Cobrança,Negativo
TKT-03067,4524-QCSSM,Dúvida Geral,Neutro
TKT-03068,4524-QCSSM,Cobrança,Positivo
TKT-03069,5832-EXGTT,Cobrança,Neutro
TKT-03070,5832-EXGTT,Cobrança,Neutro
TKT-03071,8840-DQLGN,Cancelamento,Negativo
TKT-03072,8840-DQLGN,Cancelamento,Negativo
TKT-03073,8840-DQLGN,Cancelamento,Neutro
TKT-03074,8840-DQLGN,Cancelamento,Negativo
TKT-03075,6695-FRVEC,Técnico,Positivo
TKT-03076,6695-FRVEC,Cobrança,Neutro
TKT-03077,4547-LYTDD,Cancelamento,Negativo
TKT-03078,4547-LYTDD,Técnico,Neutro
TKT-03079,4547-LYTDD,Cancelamento,Negativo
TKT-03080,9894-QMIMJ,Dúvida Geral,Negativo
TKT-03081,9894-QMIMJ,Cobrança,Neutro
TKT-03082,6770-XUAGN,Cobrança,Neutro
TKT-03083,6770-XUAGN,Cobrança,Neutro
TKT-03084,4193-ORFCL,Cancelamento,Positivo
TKT-03085,4193-ORFCL,Cancelamento,Negativo
TKT-03086,9281-PKKZE,Cobrança,Neutro
TKT-03087,9281-PKKZE,Dúvida Geral,Neutro
TKT-03088,7459-IMVYU,Técnico,Neutro
TKT-03089,7776-QWNFX,Dúvida Geral,Neutro
TKT-03090,7776-QWNFX,Cancelamento,Negativo
TKT-03091,7776-QWNFX,Cobrança,Neutro
TKT-03092,7776-QWNFX,Técnico,Positivo
TKT-03093,6689-TCZHQ,Cancelamento,Neutro
TKT-03094,8563-OYMQY,Técnico,Neutro
TKT-03095,0754-EEBDC,Dúvida Geral,Positivo
TKT-03096,5777-ZPQNC,Dúvida Geral,Neutro
TKT-03097,5777-ZPQNC,Cobrança,Neutro
TKT-03098,3143-ILDAL,Dúvida Geral,Positivo
TKT-03099,3143-ILDAL,Cancelamento,Negativo
TKT-03100,3143-ILDAL,Cancelamento,Negativo
TKT-03101,1022-RKXDR,Cobrança,Neutro
TKT-03102,1022-RKXDR,Dúvida Geral,Neutro
TKT-03103,8232-UTFOZ,Dúvida Geral,Positivo
TKT-03104,8232-UTFOZ,Cobrança,Neutro
TKT-03105,6637-KYRCV,Técnico,Neutro
TKT-03106,5668-MEISB,Técnico,Neutro
TKT-03107,7188-CBBBA,Técnico,Positivo
TKT-03108,5356-CSVSQ,Cobrança,Neutro
TKT-03109,5356-CSVSQ,Técnico,Positivo
TKT-03110,3221-CJMSG,Dúvida Geral,Neutro
TKT-03111,3221-CJMSG,Técnico,Neutro
TKT-03112,4720-VSTSI,Técnico,Positivo
TKT-03113,3219-JQRSL,Cobrança,Positivo
TKT-03114,3946-MHCZW,Cancelamento,Neutro
TKT-03115,4623-ZKHLY,Dúvida Geral,Negativo
TKT-03116,4623-ZKHLY,Dúvida Geral,Positivo
TKT-03117,8201-AAXCB,Dúvida Geral,Negativo
TKT-03118,8201-AAXCB,Dúvida Geral,Neutro
TKT-03119,7696-CFTAT,Cobrança,Positivo
TKT-03120,7696-CFTAT,Dúvida Geral,Neutro
TKT-03121,1845-CSBRZ,Cobrança,Neutro
TKT-03122,1845-CSBRZ,Dúvida Geral,Negativo
TKT-03123,2123-VSCOT,Técnico,Positivo
TKT-03124,6651-AZVTJ,Cancelamento,Negativo
TKT-03125,6651-AZVTJ,Cancelamento,Negativo
TKT-03126,6651-AZVTJ,Cobrança,Negativo
TKT-03127,6651-AZVTJ,Dúvida Geral,Negativo
TKT-03128,6651-AZVTJ,Técnico,Negativo
TKT-03129,6651-AZVTJ,Cobrança,Negativo
TKT-03130,4566-GOLUK,Técnico,Positivo
TKT-03131,4566-GOLUK,Cancelamento,Negativo
TKT-03132,4566-GOLUK,Técnico,Negativo
TKT-03133,4566-GOLUK,Cancelamento,Negativo
TKT-03134,4566-GOLUK,Cancelamento,Negativo
TKT-03135,4566-GOLUK,Técnico,Neutro
TKT-03136,2484-DGXPZ,Cancelamento,Neutro
TKT-03137,2484-DGXPZ,Cobrança,Negativo
TKT-03138,2018-QKYGT,Dúvida Geral,Neutro
TKT-03139,2018-QKYGT,Técnico,Neutro
TKT-03140,2792-VPPET,Cobrança,Positivo
TKT-03141,2792-VPPET,Cobrança,Neutro
TKT-03142,7409-JURKQ,Técnico,Neutro
TKT-03143,7409-JURKQ,Cobrança,Neutro
TKT-03144,3247-MHJKM,Dúvida Geral,Neutro
TKT-03145,1964-SVLEA,Dúvida Geral,Neutro
TKT-03146,4587-NUKOX,Cancelamento,Neutro
TKT-03147,4587-NUKOX,Cancelamento,Neutro
TKT-03148,7297-DVYGA,Dúvida Geral,Negativo
TKT-03149,7297-DVYGA,Cobrança,Negativo
TKT-03150,0854-UYHZD,Dúvida Geral,Neutro
TKT-03151,7243-LCGGZ,Dúvida Geral,Positivo
TKT-03152,8267-KFGYD,Cobrança,Neutro
TKT-03153,4890-VMUAV,Cobrança,Neutro
TKT-03154,4890-VMUAV,Dúvida Geral,Neutro
TKT-03155,9261-WDCAF,Cobrança,Negativo
TKT-03156,9261-WDCAF,Cobrança,Neutro
TKT-03157,0420-BWTPW,Cancelamento,Negativo
TKT-03158,0420-BWTPW,Cancelamento,Negativo
TKT-03159,0420-BWTPW,Cancelamento,Negativo
TKT-03160,0420-BWTPW,Cancelamento,Negativo
TKT-03161,8229-BUJHX,Cobrança,Neutro
TKT-03162,7449-HVPIV,Técnico,Positivo
TKT-03163,8183-ONMXC,Técnico,Positivo
TKT-03164,8183-ONMXC,Dúvida Geral,Negativo
TKT-03165,8183-ONMXC,Cancelamento,Negativo
TKT-03166,8183-ONMXC,Cobrança,Negativo
TKT-03167,8183-ONMXC,Cancelamento,Negativo
TKT-03168,8466-PZBLH,Técnico,Neutro
TKT-03169,8466-PZBLH,Técnico,Neutro
TKT-03170,9614-RMGHA,Dúvida Geral,Negativo
TKT-03171,8735-IJJEG,Cobrança,Neutro
TKT-03172,0564-MUUQK,Técnico,Neutro
TKT-03173,5054-IEXZT,Técnico,Negativo
TKT-03174,5054-IEXZT,Cancelamento,Negativo
TKT-03175,5054-IEXZT,Cancelamento,Negativo
TKT-03176,5834-ASPWA,Cancelamento,Neutro
TKT-03177,5834-ASPWA,Cancelamento,Negativo
TKT-03178,5834-ASPWA,Cobrança,Negativo
TKT-03179,5834-ASPWA,Cancelamento,Negativo
TKT-03180,5834-ASPWA,Cobrança,Neutro
TKT-03181,5834-ASPWA,Cancelamento,Negativo
TKT-03182,0701-RFGFI,Cobrança,Positivo
TKT-03183,0701-RFGFI,Técnico,Neutro
TKT-03184,0019-EFAEP,Cobrança,Positivo
TKT-03185,0019-EFAEP,Dúvida Geral,Neutro
TKT-03186,5619-PTMIK,Técnico,Negativo
TKT-03187,5619-PTMIK,Dúvida Geral,Neutro
TKT-03188,3737-XBQDD,Dúvida Geral,Negativo
TKT-03189,3737-XBQDD,Técnico,Neutro
TKT-03190,5882-CMAZQ,Técnico,Positivo
TKT-03191,5882-CMAZQ,Cobrança,Neutro
TKT-03192,5846-QFDFI,Técnico,Positivo
TKT-03193,5846-QFDFI,Cobrança,Neutro
TKT-03194,4445-KWOKW,Dúvida Geral,Neutro
TKT-03195,2430-RRYUW,Dúvida Geral,Neutro
TKT-03196,2430-RRYUW,Dúvida Geral,Neutro
TKT-03197,3948-XHGNA,Cobrança,Negativo
TKT-03198,3948-XHGNA,Técnico,Negativo
TKT-03199,3948-XHGNA,Cancelamento,Negativo
TKT-03200,3948-XHGNA,Cobrança,Neutro
TKT-03201,3948-XHGNA,Cancelamento,Neutro
TKT-03202,3723-BFBGR,Dúvida Geral,Neutro
TKT-03203,0565-IYCGT,Cancelamento,Positivo
TKT-03204,0565-IYCGT,Cancelamento,Negativo
TKT-03205,0565-IYCGT,Cancelamento,Negativo
TKT-03206,0565-IYCGT,Técnico,Negativo
TKT-03207,5110-CHOPY,Cobrança,Positivo
TKT-03208,5110-CHOPY,Dúvida Geral,Positivo
TKT-03209,5445-UTODQ,Cancelamento,Negativo
TKT-03210,5445-UTODQ,Cancelamento,Neutro
TKT-03211,5445-UTODQ,Dúvida Geral,Negativo
TKT-03212,5445-UTODQ,Cobrança,Negativo
TKT-03213,5445-UTODQ,Cancelamento,Positivo
TKT-03214,4425-OWHWB,Dúvida Geral,Negativo
TKT-03215,7892-QVYKW,Técnico,Neutro
TKT-03216,9675-ICXCT,Cobrança,Neutro
TKT-03217,9675-ICXCT,Técnico,Neutro
TKT-03218,1024-VRZHF,Dúvida Geral,Neutro
TKT-03219,1024-VRZHF,Cancelamento,Neutro
TKT-03220,4703-MQYKT,Dúvida Geral,Negativo
TKT-03221,4703-MQYKT,Cobrança,Negativo
TKT-03222,9497-QCMMS,Cobrança,Neutro
TKT-03223,5692-ICXLW,Dúvida Geral,Neutro
TKT-03224,5692-ICXLW,Dúvida Geral,Neutro
TKT-03225,2208-MPXIO,Cobrança,Neutro
TKT-03226,1960-UYCNN,Técnico,Neutro
TKT-03227,0348-SDKOL,Dúvida Geral,Neutro
TKT-03228,0348-SDKOL,Técnico,Positivo
TKT-03229,0348-SDKOL,Cancelamento,Negativo
TKT-03230,0348-SDKOL,Cobrança,Negativo
TKT-03231,7336-RLLRH,Dúvida Geral,Positivo
TKT-03232,7336-RLLRH,Cobrança,Neutro
TKT-03233,4373-MAVJG,Dúvida Geral,Negativo
TKT-03234,8901-HJXTF,Cancelamento,Negativo
TKT-03235,8901-HJXTF,Técnico,Negativo
TKT-03236,8901-HJXTF,Cancelamento,Negativo
TKT-03237,8901-HJXTF,Dúvida Geral,Positivo
TKT-03238,7710-JSYOA,Dúvida Geral,Negativo
TKT-03239,5419-KLXBN,Técnico,Neutro
TKT-03240,5419-KLXBN,Cancelamento,Negativo
TKT-03241,5419-KLXBN,Técnico,Negativo
TKT-03242,5419-KLXBN,Cobrança,Negativo
TKT-03243,3424-NMNBO,Cancelamento,Negativo
TKT-03244,3424-NMNBO,Cancelamento,Negativo
TKT-03245,3424-NMNBO,Técnico,Negativo
TKT-03246,3424-NMNBO,Cancelamento,Negativo
TKT-03247,3424-NMNBO,Cobrança,Negativo
TKT-03248,9885-MFVSU,Técnico,Neutro
TKT-03249,4514-GFCFI,Cancelamento,Negativo
TKT-03250,4514-GFCFI,Cancelamento,Negativo
TKT-03251,4514-GFCFI,Cancelamento,Negativo
TKT-03252,0607-MVMGC,Dúvida Geral,Negativo
TKT-03253,3365-SAIGS,Técnico,Positivo
TKT-03254,9828-AOQLM,Cancelamento,Negativo
TKT-03255,8000-REIQB,Técnico,Negativo
TKT-03256,8000-REIQB,Dúvida Geral,Positivo
TKT-03257,8000-REIQB,Cancelamento,Neutro
TKT-03258,8000-REIQB,Cancelamento,Negativo
TKT-03259,8000-REIQB,Cobrança,Negativo
TKT-03260,0266-CLZKZ,Cobrança,Neutro
TKT-03261,7615-ESMYF,Dúvida Geral,Negativo
TKT-03262,7615-ESMYF,Técnico,Neutro
TKT-03263,7615-ESMYF,Cancelamento,Negativo
TKT-03264,7615-ESMYF,Dúvida Geral,Negativo
TKT-03265,7615-ESMYF,Cancelamento,Negativo
TKT-03266,3858-VOBET,Cancelamento,Negativo
TKT-03267,3858-VOBET,Cancelamento,Negativo
TKT-03268,3858-VOBET,Cancelamento,Negativo
TKT-03269,3858-VOBET,Cancelamento,Negativo
TKT-03270,3858-VOBET,Cancelamento,Positivo
TKT-03271,1447-PJGGA,Cancelamento,Negativo
TKT-03272,8565-CLBZW,Cancelamento,Negativo
TKT-03273,8565-CLBZW,Cobrança,Positivo
TKT-03274,9139-WQQDY,Cancelamento,Negativo
TKT-03275,9139-WQQDY,Cancelamento,Positivo
TKT-03276,9139-WQQDY,Cancelamento,Positivo
TKT-03277,9139-WQQDY,Cancelamento,Negativo
TKT-03278,9139-WQQDY,Técnico,Negativo
TKT-03279,0224-HJAPT,Cancelamento,Negativo
TKT-03280,0224-HJAPT,Cancelamento,Negativo
TKT-03281,0224-HJAPT,Cancelamento,Negativo
TKT-03282,0224-HJAPT,Dúvida Geral,Negativo
TKT-03283,8086-OVPWV,Cancelamento,Negativo
TKT-03284,8086-OVPWV,Cancelamento,Positivo
TKT-03285,8086-OVPWV,Cancelamento,Neutro
TKT-03286,8086-OVPWV,Cancelamento,Positivo
TKT-03287,8086-OVPWV,Cancelamento,Negativo
TKT-03288,9430-FRQOC,Técnico,Negativo
TKT-03289,9430-FRQOC,Dúvida Geral,Negativo
TKT-03290,7639-OPLNG,Dúvida Geral,Positivo
TKT-03291,3074-GQWYX,Cancelamento,Neutro
TKT-03292,3074-GQWYX,Cobrança,Negativo
TKT-03293,3074-GQWYX,Técnico,Negativo
TKT-03294,3074-GQWYX,Cancelamento,Negativo
TKT-03295,6845-RGTYS,Cancelamento,Negativo
TKT-03296,6845-RGTYS,Cancelamento,Positivo
TKT-03297,6845-RGTYS,Técnico,Neutro
TKT-03298,4418-LZMSV,Cobrança,Neutro
TKT-03299,4418-LZMSV,Cobrança,Neutro
TKT-03300,5155-AZQPB,Cobrança,Positivo
TKT-03301,8861-HGGKB,Técnico,Positivo
TKT-03302,1087-GRUYI,Cobrança,Positivo
TKT-03303,7065-YUNRY,Cancelamento,Negativo
TKT-03304,7065-YUNRY,Cobrança,Negativo
TKT-03305,7065-YUNRY,Técnico,Neutro
TKT-03306,7065-YUNRY,Cancelamento,Negativo
TKT-03307,7065-YUNRY,Cancelamento,Negativo
TKT-03308,7694-VLBWQ,Cancelamento,Neutro
TKT-03309,7694-VLBWQ,Cancelamento,Negativo
TKT-03310,7694-VLBWQ,Cancelamento,Negativo
TKT-03311,7694-VLBWQ,Técnico,Negativo
TKT-03312,7694-VLBWQ,Dúvida Geral,Neutro
TKT-03313,7694-VLBWQ,Cancelamento,Neutro
TKT-03314,2546-KZAAT,Dúvida Geral,Neutro
TKT-03315,0181-RITDD,Dúvida Geral,Neutro
TKT-03316,5989-PGKJB,Dúvida Geral,Negativo
TKT-03317,5989-PGKJB,Dúvida Geral,Neutro
TKT-03318,4795-KTRTH,Cancelamento,Negativo
TKT-03319,4795-KTRTH,Cancelamento,Neutro
TKT-03320,4795-KTRTH,Cancelamento,Negativo
TKT-03321,4795-KTRTH,Dúvida Geral,Neutro
TKT-03322,4795-KTRTH,Técnico,Negativo
TKT-03323,4795-KTRTH,Cancelamento,Negativo
TKT-03324,8272-ONJLV,Técnico,Positivo
TKT-03325,1488-PBLJN,Dúvida Geral,Negativo
TKT-03326,1488-PBLJN,Técnico,Positivo
TKT-03327,0308-GIQJT,Dúvida Geral,Neutro
TKT-03328,0308-GIQJT,Cobrança,Neutro
TKT-03329,3778-FOAQW,Cobrança,Negativo
TKT-03330,4452-ROHMO,Dúvida Geral,Neutro
TKT-03331,4452-ROHMO,Cobrança,Neutro
TKT-03332,6481-OGDOO,Dúvida Geral,Neutro
TKT-03333,6481-OGDOO,Técnico,Negativo
TKT-03334,6481-OGDOO,Dúvida Geral,Negativo
TKT-03335,6481-OGDOO,Técnico,Negativo
TKT-03336,6481-OGDOO,Cobrança,Negativo
TKT-03337,6481-OGDOO,Técnico,Negativo
TKT-03338,5349-AZPEW,Técnico,Negativo
TKT-03339,3753-TSEMP,Cancelamento,Neutro
TKT-03340,3753-TSEMP,Cancelamento,Neutro
TKT-03341,3753-TSEMP,Cobrança,Negativo
TKT-03342,8305-VHZBZ,Cobrança,Negativo
TKT-03343,8305-VHZBZ,Cancelamento,Negativo
TKT-03344,8305-VHZBZ,Cancelamento,Negativo
TKT-03345,8305-VHZBZ,Cancelamento,Negativo
TKT-03346,8305-VHZBZ,Cancelamento,Negativo
TKT-03347,8305-VHZBZ,Cobrança,Negativo
TKT-03348,8100-HZZLJ,Técnico,Negativo
TKT-03349,8100-HZZLJ,Cobrança,Neutro
TKT-03350,8775-ERLNB,Cobrança,Neutro
TKT-03351,8775-ERLNB,Cobrança,Neutro
TKT-03352,9172-JITSM,Cancelamento,Neutro
TKT-03353,9172-JITSM,Cancelamento,Negativo
TKT-03354,9172-JITSM,Cancelamento,Positivo
TKT-03355,9172-JITSM,Cancelamento,Negativo
TKT-03356,9172-JITSM,Cancelamento,Neutro
TKT-03357,6298-QDFNH,Dúvida Geral,Negativo
TKT-03358,6298-QDFNH,Cobrança,Negativo
TKT-03359,6298-QDFNH,Cancelamento,Negativo
TKT-03360,6557-BZXLQ,Cobrança,Neutro
TKT-03361,2550-QHZGP,Cobrança,Positivo
TKT-03362,7519-JTWQH,Técnico,Negativo
TKT-03363,2538-OIMXF,Técnico,Neutro
TKT-03364,8543-MSDMF,Técnico,Neutro
TKT-03365,8543-MSDMF,Dúvida Geral,Neutro
TKT-03366,9961-JBNMK,Técnico,Neutro
TKT-03367,9961-JBNMK,Cobrança,Negativo
TKT-03368,1170-SASML,Dúvida Geral,Neutro
TKT-03369,1170-SASML,Dúvida Geral,Neutro
TKT-03370,5346-BZCHP,Dúvida Geral,Negativo
TKT-03371,5346-BZCHP,Dúvida Geral,Positivo
TKT-03372,2038-LLMLM,Técnico,Neutro
TKT-03373,2038-LLMLM,Dúvida Geral,Neutro
TKT-03374,6173-ITPWD,Técnico,Negativo
TKT-03375,6173-ITPWD,Cobrança,Positivo
TKT-03376,9734-UYXQI,Dúvida Geral,Negativo
TKT-03377,9734-UYXQI,Cancelamento,Negativo
TKT-03378,9734-UYXQI,Cancelamento,Positivo
TKT-03379,9734-UYXQI,Cancelamento,Negativo
TKT-03380,1216-BGTSP,Cobrança,Neutro
TKT-03381,4138-NAXED,Cobrança,Neutro
TKT-03382,2189-UXTKY,Cancelamento,Neutro
TKT-03383,2189-UXTKY,Dúvida Geral,Negativo
TKT-03384,2189-UXTKY,Técnico,Negativo
TKT-03385,2189-UXTKY,Cancelamento,Negativo
TKT-03386,0744-BIKKF,Dúvida Geral,Neutro
TKT-03387,7483-IQWIB,Dúvida Geral,Negativo
TKT-03388,5248-KWLAR,Dúvida Geral,Negativo
TKT-03389,5248-KWLAR,Técnico,Negativo
TKT-03390,4958-GZWIY,Cancelamento,Negativo
TKT-03391,4958-GZWIY,Cancelamento,Negativo
TKT-03392,7996-MHXLW,Dúvida Geral,Neutro
TKT-03393,7996-MHXLW,Dúvida Geral,Positivo
TKT-03394,1852-QSWCD,Dúvida Geral,Neutro
TKT-03395,4832-VRBMR,Cobrança,Negativo
TKT-03396,9079-LWTFD,Dúvida Geral,Neutro
TKT-03397,6356-ELRKD,Técnico,Negativo
TKT-03398,6356-ELRKD,Dúvida Geral,Negativo
TKT-03399,6356-ELRKD,Cancelamento,Negativo
TKT-03400,6356-ELRKD,Técnico,Negativo
TKT-03401,6356-ELRKD,Cancelamento,Negativo
TKT-03402,6356-ELRKD,Dúvida Geral,Negativo
TKT-03403,8624-GIOUT,Cancelamento,Negativo
TKT-03404,8624-GIOUT,Cancelamento,Neutro
TKT-03405,8624-GIOUT,Dúvida Geral,Positivo
TKT-03406,8624-GIOUT,Cancelamento,Neutro
TKT-03407,8624-GIOUT,Dúvida Geral,Negativo
TKT-03408,3392-EHMNK,Técnico,Positivo
TKT-03409,5986-WWXDV,Dúvida Geral,Neutro
TKT-03410,5986-WWXDV,Cobrança,Neutro
TKT-03411,6179-GJPSO,Cancelamento,Negativo
TKT-03412,6179-GJPSO,Técnico,Negativo
TKT-03413,6179-GJPSO,Dúvida Geral,Negativo
TKT-03414,6179-GJPSO,Cobrança,Negativo
TKT-03415,7901-TBKJX,Técnico,Neutro
TKT-03416,3177-LASXD,Cancelamento,Negativo
TKT-03417,3177-LASXD,Técnico,Negativo
TKT-03418,7746-QYVCO,Cobrança,Neutro
TKT-03419,7746-QYVCO,Dúvida Geral,Neutro
TKT-03420,5804-HYIEZ,Técnico,Negativo
TKT-03421,5804-HYIEZ,Dúvida Geral,Neutro
TKT-03422,9919-FZDED,Dúvida Geral,Neutro
